Date,FluApos,FluBpos,FluPos,FluTest,RSVtest,RSVpos,adenot,adeno,parat,para,Rhinot,Rhino,hMPVt,hMPV,Coronat,Corona,,,,,,,,,,,,,,
29-Mar-09,17,10,27,134,134,3,134,1,134,6,,,,,,,,,,,,,,,,,,,,
5-Apr-09,27,8,35,99,99,3,99,1,99,2,,,,,,,,,,,,,,,,,,,,
12-Apr-09,19,9,28,79,79,2,79,0,79,1,,,,,,,,,,,,,,,,,,,,
19-Apr-09,7,3,10,75,75,1,75,1,75,5,,,,,,,,,,,,,,,,,,,,
26-Apr-09,89,1,90,852,114,0,114,1,114,0,,,,,,,,,,,,,,,,,,,,
3-May-09,117,5,122,1237,181,0,181,2,181,5,,,,,,,,,,,,,,,,,,,,
10-May-09,26,4,30,505,505,0,1587,6,1587,30,,,,,,,,,,,,,,,,,,,,
17-May-09,15,0,15,245,245,5,245,1,245,5,,,,,,,,,,,,,,,,,,,,
24-May-09,11,1,12,200,200,5,200,0,200,3,,,,,,,,,,,,,,,,,,,,
31-May-09,20,0,20,159,159,0,159,2,159,2,,,,,,,,,,,,,,,,,,,,
7-Jun-09,35,0,35,144,144,0,144,0,144,1,,,,,,,,,,,,,,,,,,,,
14-Jun-09,51,2,53,241,30,0,470,4,470,5,,,,,,,,,,,,,,,,,,,,
21-Jun-09,54,0,54,121,121,1,121,0,121,5,,,,,,,,,,,,,,,,,,,,
28-Jun-09,38,0,38,212,212,0,424,0,424,0,,,,,,,,,,,,,,,,,,,,
5-Jul-09,70,0,70,276,276,0,276,1,276,2,,,,,,,,,,,,,,,,,,,,
12-Jul-09,93,0,93,388,388,0,388,0,388,3,,,,,,,,,,,,,,,,,,,,
19-Jul-09,85,0,85,440,440,0,440,4,440,1,,,,,,,,,,,,,,,,,,,,
26-Jul-09,91,0,91,352,40,0,40,1,40,3,,,,,,,,,,,,,,,,,,,,
2-Aug-09,44,0,44,290,26,0,26,2,26,3,,,,,,,,,,,,,,,,,,,,
9-Aug-09,60,0,60,339,46,0,46,1,46,3,,,,,,,,,,,,,,,,,,,,
16-Aug-09,37,0,37,358,50,0,50,1,50,3,,,,,,,,,,,,,,,,,,,,
23-Aug-09,33,0,33,287,64,0,64,2,64,5,,,,,,,,,,,,,,,,,,,,
30-Aug-09,30,0,30,269,57,0,57,0,57,2,,,,,,,,,,,,,,,,,,,,
6-Sep-09,66,0,66,374,67,0,67,1,67,3,,,,,,,,,,,,,,,,,,,,
13-Sep-09,58,0,58,591,103,0,103,1,103,3,,,,,,,,,,,,,,,,,,,,
20-Sep-09,156,0,156,893,56,0,56,0,56,1,,,,,,,,,,,,,,,,,,,,
27-Sep-09,148,0,148,937,328,2,328,1,328,9,,,,,,,,,,,,,,,,,,,,
4-Oct-09,346,0,346,1025,226,2,226,1,226,3,,,,,,,,,,,,,,,,,,,,
11-Oct-09,668,0,668,1571,279,1,279,2,279,6,,,,,,,,,,,,,,,,,,,,
18-Oct-09,1176,0,1176,2245,349,0,349,1,349,6,,,,,,,,,,,,,,,,,,,,
25-Oct-09,1243,0,1243,2503,279,0,279,1,279,3,,,,,,,,,,,,,,,,,,,,
1-Nov-09,1155,0,1155,2407,372,0,372,1,372,11,,,,,,,,,,,,,,,,,,,,
8-Nov-09,717,0,717,1563,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
15-Nov-09,345,0,345,1020,651,0,651,0,651,1,,,,,,,,,,,,,,,,,,,,
22-Nov-09,154,0,154,665,493,0,493,0,493,14,,,,,,,,,,,,,,,,,,,,
29-Nov-09,50,0,50,410,558,1,558,7,558,19,,,,,,,,,,,,,,,,,,,,
6-Dec-09,26,0,26,276,288,0,288,3,288,6,,,,,,,,,,,,,,,,,,,,
13-Dec-09,13,0,13,232,192,1,192,1,192,6,,,,,,,,,,,,,,,,,,,,
20-Dec-09,6,0,6,131,192,1,192,1,192,7,,,,,,,,,,,,,,,,,,,,
27-Dec-09,5,0,5,133,93,4,93,0,93,1,,,,,,,,,,,,,,,,,,,,
3-Jan-10,6,0,6,191,186,5,186,2,186,13,,,,,,,,,,,,,,,,,,,,
10-Jan-10,1,0,1,137,122,8,122,3,122,5,,,,,,,,,,,,,,,,,,,,
17-Jan-10,0,0,0,119,151,11,151,1,151,3,,,,,,,,,,,,,,,,,,,,
24-Jan-10,1,0,1,105,116,15,116,6,116,5,,,,,,,,,,,,,,,,,,,,
31-Jan-10,0,0,0,117,87,15,87,1,87,6,,,,,,,,,,,,,,,,,,,,
7-Feb-10,0,0,0,142,98,15,98,0,98,5,,,,,,,,,,,,,,,,,,,,
14-Feb-10,0,0,0,132,146,19,146,3,146,2,,,,,,,,,,,,,,,,,,,,
21-Feb-10,0,0,0,119,128,13,128,5,128,7,,,,,,,,,,,,,,,,,,,,
28-Feb-10,1,0,1,120,117,15,117,2,117,5,,,,,,,,,,,,,,,,,,,,
7-Mar-10,3,0,3,119,119,18,119,2,119,6,,,,,,,,,,,,,,,,,,,,
14-Mar-10,4,0,4,101,113,16,113,3,113,2,,,,,,,,,,,,,,,,,,,,
21-Mar-10,1,0,1,139,139,27,139,1,139,3,,,,,,,,,,,,,,,,,,,,
28-Mar-10,2,0,2,142,142,13,142,1,142,2,,,,,,,,,,,,,,,,,,,,
4-Apr-10,1,1,2,147,147,23,147,2,147,2,,,,,,,,,,,,,,,,,,,,
11-Apr-10,0,0,0,139,139,22,139,1,139,3,,,,,,,,,,,,,,,,,,,,
18-Apr-10,0,0,0,155,155,15,155,2,155,3,,,,,,,,,,,,,,,,,,,,
25-Apr-10,2,0,2,112,112,12,112,4,112,5,,,,,,,,,,,,,,,,,,,,
2-May-10,0,0,0,123,123,8,123,1,123,3,,,,,,,,,,,,,,,,,,,,
9-May-10,0,1,1,79,79,15,79,0,79,1,,,,,,,,,,,,,,,,,,,,
16-May-10,0,0,0,58,58,4,58,1,58,0,,,,,,,,,,,,,,,,,,,,
23-May-10,0,0,0,54,54,5,54,1,54,4,,,,,,,,,,,,,,,,,,,,
30-May-10,0,0,0,61,61,4,61,2,61,2,,,,,,,,,,,,,,,,,,,,
6-Jun-10,0,0,0,55,55,2,55,2,55,2,,,,,,,,,,,,,,,,,,,,
13-Jun-10,0,0,0,34,34,0,34,1,34,2,,,,,,,,,,,,,,,,,,,,
20-Jun-10,0,0,0,42,42,0,42,2,42,2,,,,,,,,,,,,,,,,,,,,
27-Jun-10,0,0,0,41,41,1,41,0,41,2,,,,,,,,,,,,,,,,,,,,
4-Jul-10,0,0,0,53,53,0,53,2,53,3,,,,,,,,,,,,,,,,,,,,
11-Jul-10,2,0,2,45,45,0,45,0,45,1,,,,,,,,,,,,,,,,,,,,
18-Jul-10,0,0,0,43,43,0,43,0,43,2,,,,,,,,,,,,,,,,,,,,
25-Jul-10,1,0,1,33,33,0,33,0,33,1,,,,,,,,,,,,,,,,,,,,
1-Aug-10,0,0,0,27,27,0,27,1,27,1,,,,,,,,,,,,,,,,,,,,
8-Aug-10,1,0,1,25,25,1,25,0,25,0,,,,,,,,,,,,,,,,,,,,
15-Aug-10,0,0,0,41,41,0,41,3,41,2,,,,,,,,,,,,,,,,,,,,
22-Aug-10,1,0,1,39,39,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,
29-Aug-10,0,0,0,48,48,0,48,0,48,1,,,,,,,,,,,,,,,,,,,,
5-Sep-10,0,0,0,19,19,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,
12-Sep-10,0,0,0,67,67,0,67,1,67,0,,,,,,,,,,,,,,,,,,,,
19-Sep-10,0,0,0,61,61,0,61,0,61,1,,,,,,,,,,,,,,,,,,,,
26-Sep-10,5,0,5,74,74,0,74,1,74,2,,,,,,,,,,,,,,,,,,,,
3-Oct-10,1,0,1,125,125,0,125,1,125,2,,,,,,,,,,,,,,,,,,,,
10-Oct-10,1,1,2,91,91,0,91,1,91,1,,,,,,,,,,,,,,,,,,,,
17-Oct-10,0,0,0,85,85,0,85,1,85,1,,,,,,,,,,,,,,,,,,,,
24-Oct-10,2,0,2,64,64,2,64,0,64,0,,,,,,,,,,,,,,,,,,,,
31-Oct-10,3,0,3,67,67,1,67,2,67,3,,,,,,,,,,,,,,,,,,,,
7-Nov-10,0,1,1,112,112,2,112,1,112,6,,,,,,,,,,,,,,,,,,,,
14-Nov-10,0,1,1,116,116,0,116,4,116,9,,,,,,,,,,,,,,,,,,,,
21-Nov-10,0,0,0,65,65,0,65,0,65,4,,,,,,,,,,,,,,,,,,,,
28-Nov-10,3,0,3,83,83,4,83,3,83,4,,,,,,,,,,,,,,,,,,,,
5-Dec-10,5,0,5,78,78,2,78,1,78,5,,,,,,,,,,,,,,,,,,,,
12-Dec-10,3,0,3,114,114,6,114,2,114,7,,,,,,,,,,,,,,,,,,,,
19-Dec-10,8,1,9,116,116,6,116,2,116,8,,,,,,,,,,,,,,,,,,,,
26-Dec-10,12,0,12,73,73,2,73,0,73,2,,,,,,,,,,,,,,,,,,,,
2-Jan-11,19,0,19,139,139,9,139,7,139,14,,,,,,,,,,,,,,,,,,,,
9-Jan-11,24,5,29,135,135,8,135,4,135,12,,,,,,,,,,,,,,,,,,,,
16-Jan-11,33,4,37,170,170,21,170,2,170,10,,,,,,,,,,,,,,,,,,,,
23-Jan-11,21,8,29,185,185,21,185,3,185,6,,,,,,,,,,,,,,,,,,,,
30-Jan-11,21,8,29,208,208,18,208,1,208,6,,,,,,,,,,,,,,,,,,,,
6-Feb-11,30,11,41,231,231,26,231,0,231,8,,,,,,,,,,,,,,,,,,,,
13-Feb-11,33,12,45,245,245,40,245,4,245,9,,,,,,,,,,,,,,,,,,,,
20-Feb-11,46,13,59,291,291,45,291,1,291,6,,,,,,,,,,,,,,,,,,,,
27-Feb-11,53,20,73,291,291,42,291,0,291,2,,,,,,,,,,,,,,,,,,,,
6-Mar-11,55,19,74,357,357,42,357,3,357,5,,,,,,,,,,,,,,,,,,,,
13-Mar-11,37,38,75,323,323,53,323,3,323,13,,,,,,,,,,,,,,,,,,,,
20-Mar-11,29,16,45,234,234,34,234,3,234,8,,,,,,,,,,,,,,,,,,,,
27-Mar-11,21,8,29,189,189,21,189,2,189,7,,,,,,,,,,,,,,,,,,,,
3-Apr-11,7,8,15,164,164,25,164,0,164,6,,,,,,,,,,,,,,,,,,,,
10-Apr-11,0,1,1,131,131,14,131,1,131,2,,,,,,,,,,,,,,,,,,,,
17-Apr-11,4,1,5,96,96,13,96,0,96,2,,,,,,,,,,,,,,,,,,,,
24-Apr-11,1,2,3,90,90,5,90,2,90,7,,,,,,,,,,,,,,,,,,,,
1-May-11,0,1,1,106,106,5,106,0,106,9,,,,,,,,,,,,,,,,,,,,
8-May-11,0,0,0,96,96,1,96,1,96,14,,,,,,,,,,,,,,,,,,,,
15-May-11,0,0,0,95,95,1,95,1,95,8,,,,,,,,,,,,,,,,,,,,
22-May-11,1,1,2,78,78,3,78,4,78,3,,,,,,,,,,,,,,,,,,,,
29-May-11,0,1,1,61,61,0,61,1,61,10,,,,,,,,,,,,,,,,,,,,
5-Jun-11,0,0,0,58,58,0,58,0,58,7,,,,,,,,,,,,,,,,,,,,
12-Jun-11,0,0,0,70,70,1,70,1,70,2,,,,,,,,,,,,,,,,,,,,
19-Jun-11,0,0,0,35,35,0,35,0,35,1,,,,,,,,,,,,,,,,,,,,
26-Jun-11,0,0,0,33,33,0,33,2,33,2,,,,,,,,,,,,,,,,,,,,
3-Jul-11,0,0,0,40,40,0,40,1,40,0,,,,,,,,,,,,,,,,,,,,
10-Jul-11,0,0,0,89,89,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,
17-Jul-11,0,0,0,46,46,1,46,1,46,0,,,,,,,,,,,,,,,,,,,,
24-Jul-11,0,0,0,42,42,1,42,0,42,2,,,,,,,,,,,,,,,,,,,,
31-Jul-11,0,0,0,46,46,1,46,0,46,2,,,,,,,,,,,,,,,,,,,,
7-Aug-11,1,0,1,63,63,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,
14-Aug-11,0,0,0,55,55,0,55,1,55,0,,,,,,,,,,,,,,,,,,,,
21-Aug-11,0,0,0,75,75,0,75,0,75,3,,,,,,,,,,,,,,,,,,,,
28-Aug-11,0,0,0,50,50,0,50,0,50,0,50,6,50,0,50,0,,,,,,,,,,,,,,
4-Sep-11,0,0,0,28,28,1,28,0,28,1,28,4,28,1,28,0,,,,,,,,,,,,,,
11-Sep-11,1,0,1,39,39,0,39,1,39,0,39,3,39,2,39,0,,,,,,,,,,,,,,
18-Sep-11,0,1,1,62,62,0,62,0,62,0,62,15,62,1,62,0,,,,,,,,,,,,,,
25-Sep-11,1,0,1,72,72,1,72,0,72,2,72,25,72,3,72,0,,,,,,,,,,,,,,
2-Oct-11,2,0,2,89,89,0,89,0,89,4,89,27,89,3,89,0,,,,,,,,,,,,,,
9-Oct-11,2,0,2,54,54,0,54,0,54,1,54,19,54,0,54,0,,,,,,,,,,,,,,
16-Oct-11,3,0,3,182,182,2,182,2,182,4,182,56,182,1,182,0,,,,,,,,,,,,,,
23-Oct-11,1,1,2,81,81,0,81,1,81,7,81,28,81,2,81,0,,,,,,,,,,,,,,
30-Oct-11,1,0,1,105,105,0,105,1,105,20,105,32,105,1,105,0,,,,,,,,,,,,,,
6-Nov-11,4,0,4,93,93,1,93,3,93,4,93,22,93,3,93,1,,,,,,,,,,,,,,
13-Nov-11,3,0,3,124,124,3,124,3,124,9,124,32,124,3,124,4,,,,,,,,,,,,,,
20-Nov-11,5,0,5,122,122,1,122,6,122,9,122,22,122,1,122,1,,,,,,,,,,,,,,
27-Nov-11,5,1,6,134,134,0,134,3,134,9,134,22,134,0,134,2,,,,,,,,,,,,,,
4-Dec-11,2,0,2,135,135,2,135,3,135,4,135,13,135,1,135,1,,,,,,,,,,,,,,
11-Dec-11,32,0,32,149,149,7,149,3,149,3,149,18,149,5,149,4,,,,,,,,,,,,,,
18-Dec-11,25,1,26,144,144,1,144,4,144,3,144,20,144,15,144,6,,,,,,,,,,,,,,
25-Dec-11,20,2,22,124,124,7,124,3,124,7,124,19,124,12,124,2,,,,,,,,,,,,,,
1-Jan-12,34,1,35,206,206,17,206,4,206,13,206,12,206,22,206,7,,,,,,,,,,,,,,
8-Jan-12,39,4,43,190,190,10,190,0,190,10,190,12,190,24,190,0,,,,,,,,,,,,,,
15-Jan-12,23,0,23,166,166,12,166,2,166,5,166,16,166,8,166,12,,,,,,,,,,,,,,
22-Jan-12,27,6,33,167,167,14,167,7,167,5,167,20,167,20,167,6,,,,,,,,,,,,,,
29-Jan-12,27,5,32,163,163,14,163,2,163,2,163,18,163,7,163,11,,,,,,,,,,,,,,
5-Feb-12,16,1,17,151,151,14,151,4,151,2,151,17,151,10,151,7,,,,,,,,,,,,,,
12-Feb-12,23,4,27,175,175,16,175,4,175,7,175,19,175,10,175,9,,,,,,,,,,,,,,
19-Feb-12,32,4,36,194,194,17,194,1,194,5,194,21,194,11,194,10,,,,,,,,,,,,,,
26-Feb-12,26,5,31,185,185,32,185,1,185,5,185,23,185,13,185,11,,,,,,,,,,,,,,
4-Mar-12,35,11,46,195,195,29,195,1,195,1,195,31,195,11,195,6,,,,,,,,,,,,,,
11-Mar-12,25,10,35,180,180,14,180,4,180,2,180,29,180,11,180,11,,,,,,,,,,,,,,
18-Mar-12,14,9,23,128,128,10,128,3,128,4,128,22,128,3,128,2,,,,,,,,,,,,,,
25-Mar-12,18,5,23,210,210,27,210,1,210,7,210,22,210,10,210,4,,,,,,,,,,,,,,
1-Apr-12,34,7,41,151,151,11,151,3,151,1,151,24,151,1,151,2,,,,,,,,,,,,,,
8-Apr-12,25,7,32,129,129,7,129,4,129,0,129,16,129,7,129,1,,,,,,,,,,,,,,
15-Apr-12,28,5,33,171,171,20,171,3,171,2,171,22,171,5,171,1,,,,,,,,,,,,,,
22-Apr-12,13,6,19,98,98,3,98,1,98,0,98,15,98,2,98,2,,,,,,,,,,,,,,
29-Apr-12,17,9,26,91,91,2,91,2,91,2,91,15,91,2,91,0,,,,,,,,,,,,,,
6-May-12,8,7,15,120,120,5,120,6,120,2,120,19,120,3,120,2,,,,,,,,,,,,,,
13-May-12,20,7,27,109,109,0,109,3,109,4,109,18,109,1,109,2,,,,,,,,,,,,,,
20-May-12,12,6,18,77,77,1,77,0,77,0,77,11,77,0,77,2,,,,,,,,,,,,,,
27-May-12,28,18,46,108,108,1,108,1,108,6,108,19,108,2,108,0,,,,,,,,,,,,,,
3-Jun-12,16,3,19,96,96,1,96,1,96,12,96,15,96,2,96,1,,,,,,,,,,,,,,
10-Jun-12,3,2,5,75,75,2,75,1,75,10,75,15,75,2,75,0,,,,,,,,,,,,,,
17-Jun-12,5,1,6,80,80,0,80,2,80,4,80,14,80,2,80,0,,,,,,,,,,,,,,
24-Jun-12,8,1,9,81,81,0,81,1,81,4,81,23,81,2,81,0,,,,,,,,,,,,,,
1-Jul-12,1,1,2,53,53,0,53,2,53,2,53,17,53,1,53,0,,,,,,,,,,,,,,
8-Jul-12,2,0,2,50,50,0,50,2,50,2,50,5,50,0,50,0,,,,,,,,,,,,,,
15-Jul-12,0,0,0,43,43,0,43,0,43,2,43,11,43,1,43,0,,,,,,,,,,,,,,
22-Jul-12,1,0,1,37,37,2,37,0,37,3,37,9,37,0,37,1,,,,,,,,,,,,,,
29-Jul-12,1,0,1,47,47,0,47,0,47,1,47,13,47,2,47,0,,,,,,,,,,,,,,
5-Aug-12,2,0,2,47,47,0,47,0,47,3,47,6,47,0,47,0,,,,,,,,,,,,,,
12-Aug-12,0,0,0,44,44,0,44,4,44,2,44,11,44,0,44,0,,,,,,,,,,,,,,
19-Aug-12,2,0,2,70,70,1,70,0,70,5,70,13,70,0,70,0,,,,,,,,,,,,,,
26-Aug-12,1,0,1,69,69,2,69,0,69,6,69,14,69,0,69,0,,,,,,,,,,,,,,
2-Sep-12,1,0,1,58,58,1,58,0,58,4,58,14,58,5,58,0,,,,,,,,,,,,,,
9-Sep-12,0,0,0,73,73,0,73,1,73,8,73,19,73,0,73,0,,,,,,,,,,,,,,
16-Sep-12,0,0,0,68,68,1,68,3,68,8,68,21,68,0,68,1,,,,,,,,,,,,,,
23-Sep-12,1,0,1,58,58,1,58,1,58,2,58,39,58,0,58,0,,,,,,,,,,,,,,
30-Sep-12,0,0,0,98,98,2,98,2,98,2,98,45,98,0,98,1,,,,,,,,,,,,,,
7-Oct-12,0,0,0,123,123,1,123,2,123,6,123,45,123,0,123,1,,,,,,,,,,,,,,
14-Oct-12,1,0,1,113,113,1,113,0,113,6,113,36,113,0,113,0,,,,,,,,,,,,,,
21-Oct-12,0,1,1,119,119,3,119,0,119,6,119,31,119,0,119,0,,,,,,,,,,,,,,
28-Oct-12,0,2,2,93,93,1,93,0,93,8,93,21,93,0,93,2,,,,,,,,,,,,,,
4-Nov-12,5,2,7,124,124,0,124,1,124,7,124,31,124,0,124,4,,,,,,,,,,,,,,
11-Nov-12,11,1,12,122,122,4,122,0,122,22,122,24,122,0,122,3,,,,,,,,,,,,,,
18-Nov-12,30,0,30,136,136,2,136,1,136,31,136,31,136,2,136,2,,,,,,,,,,,,,,
25-Nov-12,27,3,30,160,160,4,160,2,160,25,160,36,160,1,160,11,,,,,,,,,,,,,,
2-Dec-12,33,4,37,149,149,17,149,0,149,19,149,17,149,3,149,6,,,,,,,,,,,,,,
9-Dec-12,46,2,48,220,220,11,220,0,220,29,220,15,220,1,220,10,,,,,,,,,,,,,,
16-Dec-12,80,3,83,184,184,15,74,1,74,2,74,13,74,1,74,12,,,,,,,,,,,,,,
23-Dec-12,60,3,63,133,133,17,69,1,69,12,69,5,69,3,69,4,,,,,,,,,,,,,,
30-Dec-12,134,9,143,360,360,38,68,0,68,10,68,8,68,0,68,10,,,,,,,,,,,,,,
6-Jan-13,205,17,222,581,581,52,81,1,81,11,81,12,81,0,81,14,,,,,,,,,,,,,,
13-Jan-13,170,16,186,545,545,48,45,0,45,2,45,7,45,2,45,15,,,,,,,,,,,,,,
20-Jan-13,324,23,347,748,748,47,73,2,73,12,73,14,73,6,73,18,,,,,,,,,,,,,,
27-Jan-13,277,13,290,556,556,75,69,1,69,0,69,8,69,4,69,11,,,,,,,,,,,,,,
3-Feb-13,82,29,111,389,389,66,67,1,67,6,67,12,67,5,67,3,,,,,,,,,,,,,,
10-Feb-13,66,19,85,389,389,80,65,0,65,2,65,18,65,5,65,6,,,,,,,,,,,,,,
17-Feb-13,48,28,76,339,339,69,64,2,64,3,64,13,64,4,64,0,,,,,,,,,,,,,,
24-Feb-13,33,26,59,295,295,57,62,4,62,3,62,26,62,7,62,5,,,,,,,,,,,,,,
3-Mar-13,24,23,47,248,248,38,68,0,68,1,68,10,68,3,68,1,,,,,,,,,,,,,,
10-Mar-13,22,23,45,202,202,34,73,2,73,1,73,19,73,2,73,5,,,,,,,,,,,,,,
17-Mar-13,15,18,33,228,228,40,70,1,70,3,70,16,70,5,70,1,,,,,,,,,,,,,,
24-Mar-13,2,10,12,140,140,27,61,2,61,1,61,8,61,12,61,3,,,,,,,,,,,,,,
31-Mar-13,12,7,19,147,147,28,51,0,51,0,51,17,51,6,51,2,,,,,,,,,,,,,,
7-Apr-13,3,22,25,165,165,7,67,0,67,3,67,16,67,5,67,1,,,,,,,,,,,,,,
14-Apr-13,3,22,25,165,165,7,74,0,74,3,74,16,74,5,74,1,,,,,,,,,,,,,,
21-Apr-13,7,12,19,128,128,8,60,3,60,3,60,12,60,3,60,3,,,,,,,,,,,,,,
28-Apr-13,2,7,9,114,114,10,77,0,77,4,77,15,77,7,77,5,,,,,,,,,,,,,,
5-May-13,2,7,9,118,118,6,68,0,68,4,68,16,68,6,68,1,,,,,,,,,,,,,,
12-May-13,4,4,8,93,93,2,64,1,64,3,64,10,64,4,64,1,,,,,,,,,,,,,,
19-May-13,1,0,1,74,74,3,37,2,37,3,37,8,37,3,37,1,,,,,,,,,,,,,,
26-May-13,2,1,3,69,69,0,30,1,30,1,30,16,30,3,30,0,,,,,,,,,,,,,,
2-Jun-13,0,2,2,83,83,0,36,1,36,6,36,11,36,4,36,0,,,,,,,,,,,,,,
9-Jun-13,1,0,1,69,69,0,32,0,32,3,32,8,32,2,32,1,,,,,,,,,,,,,,
16-Jun-13,3,0,3,85,85,0,41,0,41,3,41,9,41,2,41,0,,,,,,,,,,,,,,
23-Jun-13,4,0,4,78,78,1,32,1,32,2,32,9,32,3,32,0,,,,,,,,,,,,,,
30-Jun-13,4,0,4,79,79,0,36,0,36,0,36,11,36,5,36,1,,,,,,,,,,,,,,
7-Jul-13,4,0,4,90,90,0,55,1,55,0,55,8,55,8,55,0,,,,,,,,,,,,,,
14-Jul-13,3,0,3,44,44,0,32,0,32,2,32,3,32,0,32,0,,,,,,,,,,,,,,
21-Jul-13,1,0,1,48,48,0,32,0,32,0,32,3,32,0,32,0,,,,,,,,,,,,,,
28-Jul-13,1,0,1,53,53,0,32,0,32,3,32,9,32,0,32,0,,,,,,,,,,,,,,
4-Aug-13,0,0,0,32,32,0,25,0,25,0,25,4,25,0,25,0,,,,,,,,,,,,,,
11-Aug-13,1,0,1,42,42,0,35,0,35,3,35,3,35,0,35,0,,,,,,,,,,,,,,
18-Aug-13,0,0,0,44,44,0,36,0,36,3,36,3,36,0,36,0,,,,,,,,,,,,,,
25-Aug-13,0,1,1,49,49,1,35,0,35,3,35,4,35,0,35,1,,,,,,,,,,,,,,
1-Sep-13,0,0,0,40,40,0,29,0,29,2,29,8,29,0,29,0,,,,,,,,,,,,,,
8-Sep-13,0,0,0,49,49,0,35,0,35,1,35,5,35,0,35,0,,,,,,,,,,,,,,
15-Sep-13,0,0,0,91,91,1,47,1,47,1,47,14,47,0,47,0,,,,,,,,,,,,,,
22-Sep-13,0,0,0,108,108,0,47,1,47,2,47,19,47,0,47,0,,,,,,,,,,,,,,
29-Sep-13,0,1,1,104,104,0,39,0,39,2,39,16,39,0,39,1,,,,,,,,,,,,,,
6-Oct-13,0,1,1,128,128,1,68,0,68,1,68,40,68,0,68,0,,,,,,,,,,,,,,
13-Oct-13,0,0,0,113,113,1,63,2,63,0,63,27,63,0,63,3,,,,,,,,,,,,,,
20-Oct-13,1,0,1,114,114,0,69,0,69,5,69,29,69,0,69,0,,,,,,,,,,,,,,
27-Oct-13,2,0,2,157,157,0,66,1,66,8,66,17,66,0,66,0,,,,,,,,,,,,,,
3-Nov-13,1,1,2,128,128,1,59,0,59,2,59,28,59,0,59,0,,,,,,,,,,,,,,
10-Nov-13,5,0,5,151,151,2,71,2,71,5,71,22,71,1,71,1,,,,,,,,,,,,,,
17-Nov-13,6,0,6,142,142,4,68,4,68,2,68,8,68,3,68,0,,,,,,,,,,,,,,
24-Nov-13,6,0,6,147,147,4,61,4,61,3,61,12,61,4,61,0,,,,,,,,,,,,,,
1-Dec-13,16,0,16,162,162,7,65,0,65,6,65,13,65,1,65,0,,,,,,,,,,,,,,
8-Dec-13,42,2,44,188,188,9,79,1,79,3,79,15,79,3,79,1,,,,,,,,,,,,,,
15-Dec-13,42,2,44,188,188,9,63,1,63,3,63,15,63,3,63,1,,,,,,,,,,,,,,
22-Dec-13,87,3,90,246,246,6,52,1,52,0,52,12,52,4,52,2,,,,,,,,,,,,,,
29-Dec-13,214,4,218,536,536,10,68,2,68,2,68,6,68,11,68,4,,,,,,,,,,,,,,
5-Jan-14,417,4,421,1068,1068,45,67,0,67,1,67,8,67,3,67,9,,,,,,,,,,,,,,
12-Jan-14,306,13,319,1062,1062,48,58,0,58,3,58,10,58,6,58,5,,,,,,,,,,,,,,
19-Jan-14,165,5,170,1042,1042,44,76,2,76,1,76,9,76,6,76,11,,,,,,,,,,,,,,
26-Jan-14,129,7,136,649,649,54,62,0,62,1,62,6,62,7,62,10,,,,,,,,,,,,,,
2-Feb-14,99,9,108,547,547,40,71,2,71,1,71,16,71,11,71,8,,,,,,,,,,,,,,
9-Feb-14,69,12,81,503,503,57,62,0,62,0,62,7,62,13,62,3,,,,,,,,,,,,,,
16-Feb-14,50,13,63,405,405,32,66,0,66,0,66,10,66,8,66,11,,,,,,,,,,,,,,
23-Feb-14,42,18,60,355,355,27,70,2,70,0,70,6,70,9,70,4,,,,,,,,,,,,,,
2-Mar-14,26,26,52,347,347,40,60,2,60,1,60,8,60,11,60,5,,,,,,,,,,,,,,
9-Mar-14,26,35,61,357,357,35,67,1,67,2,67,10,67,18,67,6,,,,,,,,,,,,,,
16-Mar-14,11,20,31,298,298,45,65,2,65,0,65,13,65,11,65,4,,,,,,,,,,,,,,
23-Mar-14,15,22,37,238,238,29,65,0,65,1,65,4,65,8,65,1,,,,,,,,,,,,,,
30-Mar-14,3,26,29,245,245,39,72,1,72,2,72,11,72,7,72,9,,,,,,,,,,,,,,
6-Apr-14,8,36,44,231,231,29,61,0,61,3,61,16,61,5,61,4,,,,,,,,,,,,,,
13-Apr-14,3,30,33,170,170,23,71,2,71,3,71,19,71,1,71,2,,,,,,,,,,,,,,
20-Apr-14,9,27,36,213,213,21,60,0,60,5,60,17,60,3,60,0,,,,,,,,,,,,,,
27-Apr-14,1,14,15,179,179,13,67,0,67,3,67,11,67,12,67,1,,,,,,,,,,,,,,
4-May-14,6,19,25,154,154,7,59,2,59,5,59,15,59,4,59,2,,,,,,,,,,,,,,
11-May-14,1,9,10,107,107,4,69,0,69,3,69,24,69,0,69,2,,,,,,,,,,,,,,
18-May-14,1,6,7,96,96,4,57,1,57,6,57,14,57,1,57,1,,,,,,,,,,,,,,
25-May-14,2,5,7,109,109,2,57,1,57,1,57,13,57,1,57,1,,,,,,,,,,,,,,
1-Jun-14,4,3,7,97,97,1,65,0,65,4,65,17,65,0,65,1,,,,,,,,,,,,,,
8-Jun-14,5,2,7,82,82,1,48,1,48,2,48,10,48,2,48,0,,,,,,,,,,,,,,
